Date,Volume Transigé,Valeur Transigée,Nombre d'Emetteurs,Nombre de Transactions
2023-12-05,0,0.0,6.0,0.0
2023-12-06,5521,1046491000.0,6.0,3.0
2023-12-07,0,0.0,6.0,0.0
2023-12-08,131,5567500.0,6.0,6.0
2023-12-11,11,467500.0,6.0,1.0
2023-12-12,11,467500.0,6.0,1.0
2023-12-13,23,977500.0,6.0,3.0
2023-12-14,0,0.0,6.0,0.0
2023-12-15,0,0.0,6.0,0.0
2023-12-18,0,0.0,6.0,0.0
2023-12-19,10,459500.0,6.0,1.0
2023-12-20,0,0.0,6.0,0.0
2023-12-21,30,1275000.0,6.0,1.0
2023-12-22,0,0.0,6.0,0.0
2023-12-26,0,0.0,6.0,0.0
2023-12-27,0,0.0,6.0,0.0
2023-12-28,0,0.0,6.0,0.0
2023-12-29,97,4122500.0,6.0,2.0
2024-01-02,276,7314000.0,6.0,1.0
2024-01-03,0,0.0,6.0,0.0
2024-01-04,181,6100800.0,6.0,5.0
2024-01-05,0,0.0,6.0,0.0
2024-01-08,0,0.0,6.0,0.0
2024-01-09,0,0.0,6.0,0.0
2024-01-10,0,0.0,6.0,0.0
2024-01-11,23,977500.0,6.0,1.0
2024-01-12,24,1202400.0,6.0,1.0
2024-01-15,1,50100.0,6.0,1.0
2024-01-16,123,5068000.0,6.0,3.0
2024-01-17,0,0.0,6.0,0.0
2024-01-18,0,0.0,6.0,0.0
2024-01-19,58,2465000.0,6.0,2.0
2024-01-22,0,0.0,6.0,0.0
2024-01-23,0,0.0,6.0,0.0
2024-01-24,7,297500.0,6.0,1.0
2024-01-25,9,450900.0,6.0,1.0
2024-01-26,7,297500.0,6.0,1.0
2024-01-29,7,297500.0,6.0,1.0
2024-01-30,109,4632500.0,6.0,2.0
2024-01-31,0,0.0,6.0,0.0
2024-02-01,0,0.0,6.0,0.0
2024-02-02,7,297500.0,6.0,1.0
2024-02-05,0,0.0,6.0,0.0
2024-02-06,37,777000.0,6.0,1.0
2024-02-07,0,0.0,6.0,0.0
2024-02-09,0,0.0,6.0,0.0
2024-02-13,0,0.0,6.0,0.0
