Date,Volume Transigé,Valeur Transigée,Nombre d'Emetteurs,Nombre de Transactions
2023-12-19,9,92439.0,14.0,2.0
2023-12-20,0,0.0,14.0,0.0
2023-12-21,0,0.0,14.0,0.0
2023-12-22,0,0.0,14.0,0.0
2023-12-26,0,0.0,14.0,0.0
2023-12-27,0,0.0,14.0,0.0
2023-12-28,0,0.0,14.0,0.0
2023-12-29,0,0.0,14.0,0.0
2024-01-02,0,0.0,14.0,0.0
2024-01-03,5,51631.0,14.0,1.0
2024-01-04,51085,526985579.0,14.0,3.0
2024-01-05,0,0.0,14.0,0.0
2024-01-08,0,0.0,14.0,0.0
2024-01-09,0,0.0,14.0,0.0
2024-01-10,0,0.0,14.0,0.0
2024-01-11,0,0.0,6.0,0.0
2024-01-12,0,0.0,6.0,0.0
2024-01-15,0,0.0,6.0,0.0
2024-01-16,0,0.0,6.0,0.0
2024-01-17,0,0.0,6.0,0.0
2024-01-18,0,0.0,6.0,0.0
2024-01-19,1480708,13651394581.0,6.0,4.0
2024-01-22,0,0.0,6.0,0.0
2024-01-23,0,0.0,6.0,0.0
2024-01-24,1910,19523619.0,6.0,1.0
2024-01-25,0,0.0,6.0,0.0
2024-01-26,0,0.0,6.0,0.0
2024-01-29,3500,36144185.0,6.0,1.0
2024-01-30,0,0.0,6.0,0.0
2024-01-31,0,0.0,6.0,0.0
2024-02-01,0,0.0,6.0,0.0
2024-02-02,0,0.0,6.0,0.0
2024-02-05,110,1132940.0,6.0,2.0
2024-02-06,0,0.0,6.0,0.0
2024-02-07,0,0.0,6.0,0.0
2024-02-09,0,0.0,6.0,0.0
2024-02-13,0,0.0,6.0,0.0
